Date,Adj Close,Close,High,Low,Open,Volume
2004-11-05,33.28089141845703,62.95833206176758,73.33333587646484,58.33333206176758,73.33333587646484,279042883
2004-11-08,33.12670135498047,62.666664123535156,65.5,62.5,64.0,82638332
2004-11-09,33.17075729370117,62.75,63.416664123535156,62.125,62.58333206176758,44953063
2004-11-10,33.06062698364258,62.541664123535156,63.291664123535156,62.5,62.916664123535156,20896119
2004-11-11,32.79633331298828,62.041664123535156,62.83333206176758,61.916664123535156,62.791664123535156,19153711
2004-11-12,32.88443374633789,62.20833206176758,68.66666412353516,61.375,62.5,5104155
2004-11-15,32.88443374633789,62.20833206176758,62.20833206176758,62.20833206176758,62.20833206176758,0
2004-11-16,32.44392013549805,61.375,62.33333206176758,61.0,62.25,15905272
2004-11-17,32.42189407348633,61.33333206176758,62.666664123535156,61.25,61.416664123535156,24043420
2004-11-18,32.44392013549805,61.375,66.54166412353516,61.25,62.5,21545230
2004-11-19,32.399871826171875,61.291664123535156,62.375,61.25,61.375,19074889
2004-11-22,32.79633331298828,62.041664123535156,62.541664123535156,60.0,61.33333206176758,33741682
2004-11-23,33.413047790527344,63.20833206176758,63.75,62.45833206176758,62.5,35706926
2004-11-24,34.27204513549805,64.83333587646484,65.0,63.5,63.791664123535156,36985500
2004-11-25,33.94166564941406,64.20833587646484,65.83333587646484,64.0,64.91666412353516,28246130
2004-11-26,33.94166564941406,64.20833587646484,64.20833587646484,64.20833587646484,64.20833587646484,0
2004-11-29,34.05179214477539,64.41666412353516,65.0,63.95833206176758,64.33333587646484,17041910
2004-11-30,34.84470748901367,65.91666412353516,66.41666412353516,64.04166412353516,64.91666412353516,47944693
2004-12-01,35.10902786254883,66.41666412353516,67.08333587646484,65.83333587646484,66.25,40466184
2004-12-02,35.43941116333008,67.04166412353516,67.79166412353516,66.625,67.08333587646484,21840421
2004-12-03,35.064971923828125,66.33333587646484,67.41666412353516,66.04166412353516,67.29166412353516,15302190
2004-12-06,35.1971321105957,66.58333587646484,68.41666412353516,66.375,68.0,13179942
2004-12-07,35.43941116333008,67.04166412353516,68.125,66.29166412353516,66.83333587646484,25779588
2004-12-08,35.241172790527344,66.66666412353516,67.66666412353516,66.29166412353516,67.25,26046708
2004-12-09,35.241172790527344,66.66666412353516,66.95833587646484,66.33333587646484,66.58333587646484,11302275
2004-12-10,34.80066680908203,65.83333587646484,68.0,65.58333587646484,68.0,11900146
2004-12-13,35.064971923828125,66.33333587646484,66.66666412353516,65.70833587646484,65.95833587646484,8461089
2004-12-14,35.94599533081055,68.0,68.125,66.5,66.75,19229175
2004-12-15,37.04728698730469,70.08333587646484,70.41666412353516,68.29166412353516,68.33333587646484,28750713
2004-12-16,36.91513442993164,69.83333587646484,70.83333587646484,69.58333587646484,70.41666412353516,11662995
